Date,Open,High,Low,Close,Volume,quote_av,trades,tb_quote_av
2022-06-30 17:00:00,0.09465,0.09479,0.09415,0.09436,21501033.0,2034477.3771,2270.0,999591.22847
2022-06-30 17:15:00,0.09434,0.09482,0.0943,0.09462,2060312.0,194749.01389,974.0,117398.81321
2022-06-30 17:30:00,0.09463,0.09531,0.09455,0.09463,2729068.0,259083.58966,1395.0,121583.28162
2022-06-30 17:45:00,0.09464,0.09515,0.09459,0.09471,2495733.0,236801.34503,1221.0,90397.37511
2022-06-30 18:00:00,0.09472,0.09491,0.09443,0.09446,2050307.0,194092.74233,1094.0,64406.8226
2022-06-30 18:15:00,0.09448,0.0947,0.09384,0.09393,3369393.0,317392.34369,1390.0,124178.36969
2022-06-30 18:30:00,0.09393,0.09398,0.09301,0.09327,3620421.0,338832.25175,1751.0,185965.84111
2022-06-30 18:45:00,0.09323,0.09368,0.09308,0.09329,2674730.0,249667.43057,1249.0,113741.06139
2022-06-30 19:00:00,0.0933,0.09362,0.09313,0.09348,2612517.0,244043.95355,1381.0,117321.27305
2022-06-30 19:15:00,0.09348,0.09472,0.09325,0.0944,3927862.0,369505.32559,1722.0,224740.02937
2022-06-30 19:30:00,0.09438,0.09482,0.09378,0.094,3716393.0,350621.78623,1646.0,146690.69038
2022-06-30 19:45:00,0.094,0.09482,0.0939,0.09478,3413753.0,322205.9003,1715.0,201751.21985
2022-06-30 20:00:00,0.09478,0.09503,0.09415,0.09493,3392286.0,320959.85652,1731.0,196232.12862
2022-06-30 20:15:00,0.09489,0.09509,0.09464,0.09476,2583374.0,245009.72612,1390.0,124213.69715
2022-06-30 20:30:00,0.09474,0.09482,0.09323,0.09351,6060471.0,570158.1848,2389.0,297712.3208
2022-06-30 20:45:00,0.09353,0.09377,0.09282,0.09363,7098809.0,662039.51581,2681.0,307444.75504
2022-06-30 21:00:00,0.09364,0.09463,0.09363,0.09419,4567815.0,430242.76477,2052.0,194014.60187
2022-06-30 21:15:00,0.09421,0.09475,0.09418,0.09448,2416182.0,228251.25062,1044.0,103010.04235
2022-06-30 21:30:00,0.09447,0.09495,0.09432,0.0944,2529690.0,239536.55199,926.0,90233.70949
2022-06-30 21:45:00,0.09438,0.09467,0.09402,0.09402,1386223.0,130841.10951,864.0,58532.61857
2022-06-30 22:00:00,0.09403,0.09441,0.09365,0.09401,2532030.0,238067.28287,1184.0,124113.94614
2022-06-30 22:15:00,0.094,0.09506,0.09326,0.09351,14787014.0,1393144.30974,3864.0,446002.93922
2022-06-30 22:30:00,0.09352,0.09606,0.09351,0.0954,16792298.0,1596201.04962,4947.0,979895.68576
2022-06-30 22:45:00,0.09538,0.09595,0.0946,0.09473,4871977.0,464117.50412,2045.0,192687.31793
2022-06-30 23:00:00,0.09471,0.0955,0.09463,0.09507,3385281.0,322222.18788,1526.0,172183.81598
2022-06-30 23:15:00,0.09508,0.09516,0.09341,0.09365,5380509.0,507461.76029,2179.0,240330.52396
2022-06-30 23:30:00,0.09364,0.09517,0.0936,0.09503,3981599.0,376316.0842,1686.0,206648.81496
2022-06-30 23:45:00,0.09501,0.0975,0.09496,0.09739,12963990.0,1251390.75139,5259.0,585825.2121
2022-07-01 00:00:00,0.09738,0.09753,0.0963,0.0966,8950834.0,866127.48106,3687.0,475996.13782
2022-07-01 00:15:00,0.09657,0.09937,0.0963,0.09895,10485370.0,1026481.04364,4424.0,584844.45886
2022-07-01 00:30:00,0.09896,0.10026,0.0983,0.09848,18033004.0,1790519.19325,6646.0,774323.42564
2022-07-01 00:45:00,0.09847,0.09929,0.09837,0.09876,6584513.0,650875.78344,2901.0,320426.42802
2022-07-01 01:00:00,0.09876,0.09954,0.09814,0.09835,7470101.0,738714.15529,3024.0,325262.12498
2022-07-01 01:15:00,0.09838,0.09852,0.09787,0.09852,3815028.0,374731.29624,2025.0,217036.04821
2022-07-01 01:30:00,0.09851,0.09851,0.09756,0.0982,4751769.0,465106.724,2329.0,260318.99715
2022-07-01 01:45:00,0.09816,0.09822,0.09763,0.09801,3392002.0,332225.60738,1513.0,175199.80014
2022-07-01 02:00:00,0.09803,0.09858,0.09773,0.09838,3067707.0,301025.91893,1763.0,163091.30727
2022-07-01 02:15:00,0.0984,0.09886,0.09805,0.09865,4779702.0,470763.25235,1927.0,281982.17211
2022-07-01 02:30:00,0.09865,0.09865,0.09817,0.09851,2527024.0,248680.9765,1285.0,82207.16668
2022-07-01 02:45:00,0.09852,0.09864,0.09814,0.09837,2647538.0,260394.52769,1351.0,121538.97532
2022-07-01 03:00:00,0.09834,0.09841,0.09766,0.09789,4526371.0,443965.89848,1773.0,176584.59103
2022-07-01 03:15:00,0.09787,0.09793,0.0971,0.09723,2076078.0,202349.84459,1384.0,86133.99262
2022-07-01 03:30:00,0.09725,0.09741,0.09685,0.09685,4080818.0,396401.76884,1464.0,188245.52994
2022-07-01 03:45:00,0.09686,0.09714,0.09522,0.09543,7081760.0,680108.08825,3171.0,314290.93366
2022-07-01 04:00:00,0.09542,0.09561,0.09427,0.09435,11991979.0,1137629.72696,3599.0,635423.6779
2022-07-01 04:15:00,0.09434,0.09458,0.09409,0.09429,3883730.0,366476.1541,1775.0,207608.68694
2022-07-01 04:30:00,0.09429,0.09539,0.09416,0.09437,5260134.0,498906.03791,2283.0,248966.42829
2022-07-01 04:45:00,0.09438,0.09452,0.09355,0.09387,3660877.0,343943.96654,1838.0,160142.54418
2022-07-01 05:00:00,0.09386,0.0942,0.09368,0.09414,2304457.0,216545.11862,1210.0,106381.37465
2022-07-01 05:15:00,0.09416,0.09461,0.09351,0.09441,2958764.0,278735.01519,1475.0,138606.84864
2022-07-01 05:30:00,0.09439,0.09452,0.09378,0.09443,3307579.0,311538.83392,1350.0,140806.37462
2022-07-01 05:45:00,0.09444,0.0947,0.09424,0.09431,2443849.0,230881.82765,1062.0,100814.41572
2022-07-01 06:00:00,0.0943,0.09464,0.09424,0.09444,2122396.0,200496.33514,1128.0,92823.96522
2022-07-01 06:15:00,0.09446,0.09462,0.0937,0.09455,2461969.0,231799.19525,1293.0,127901.3801
2022-07-01 06:30:00,0.09453,0.09505,0.09434,0.09498,2196187.0,207990.39712,1246.0,92714.53155
2022-07-01 06:45:00,0.09499,0.09509,0.0946,0.09491,1763714.0,167294.70599,1029.0,90757.34297
2022-07-01 07:00:00,0.09488,0.09514,0.09438,0.09501,2062359.0,195417.67336,1093.0,111848.40117
2022-07-01 07:15:00,0.09501,0.09588,0.09494,0.09574,3271412.0,312194.11441,1671.0,153895.53035
2022-07-01 07:30:00,0.09574,0.09648,0.09568,0.09619,3314160.0,318694.58012,1741.0,150003.8996
2022-07-01 07:45:00,0.09617,0.09666,0.09614,0.09647,2455136.0,236746.47578,1358.0,109089.08414
2022-07-01 08:00:00,0.09647,0.09701,0.09575,0.09694,6455085.0,621310.34029,2401.0,267425.45331
2022-07-01 08:15:00,0.09694,0.09719,0.09653,0.09663,3648912.0,353395.60735,1552.0,154141.10516
2022-07-01 08:30:00,0.09664,0.09678,0.09602,0.09605,2356622.0,227051.88882,1203.0,112550.58519
2022-07-01 08:45:00,0.09601,0.0964,0.09571,0.09592,2674122.0,256858.12213,1174.0,121459.11095
2022-07-01 09:00:00,0.0959,0.09617,0.09543,0.09589,2617151.0,250794.66705,1280.0,119883.14616
2022-07-01 09:15:00,0.09586,0.09639,0.0958,0.096,1883627.0,181021.57658,987.0,101202.7275
2022-07-01 09:30:00,0.09597,0.096,0.0952,0.0954,4337503.0,414351.0975,1589.0,169485.03125
2022-07-01 09:45:00,0.09539,0.09577,0.09492,0.09522,3422715.0,326248.00657,1528.0,130159.25096
