Date,top10_vol_avg_index_logreturn,top30_vol_avg_index_logreturn,top50_vol_avg_index_logreturn,all_avg_index_logreturn,Bloomberg_galaxy_crypto_index_avg_logreturn,Bloomberg_galaxy_crypto_index_weighted_avg_logreturn
2022-07-01 02:15:00,-0.0023538823745302435,-0.002503939460762513,-0.0020613090431734005,-0.0015096286430385819,-0.0034969443662970882,-0.004134374092749191
2022-07-01 02:30:00,-0.001560866424508945,-0.0015475289182069485,-0.001968248845011051,-0.002769948205729774,-0.0022606257887110622,-0.002023750672218921
2022-07-01 02:45:00,-0.0012724295158289144,-0.001151164524790367,-0.0006317721224966619,-0.0007064627013453723,-0.0013060977029645117,-0.002279896932022739
2022-07-01 03:00:00,-0.0053863881070169576,-0.003979669232040458,-0.0043310760855033974,-0.003608370163901665,-0.003493306763167938,-0.004615341574140167
2022-07-01 03:15:00,-0.007115996634748035,-0.005820107219908089,-0.006166256375365964,-0.00662897091221324,-0.004986120660928109,-0.004492505428729768
2022-07-01 03:30:00,-0.001567244053413875,-0.0018541721011720985,-0.0020829348900932177,-0.0031526791835328146,-0.00082898703124185,-0.0011782473312368258
2022-07-01 03:45:00,-0.02025848912207453,-0.018999131420955422,-0.018871192403385105,-0.01908730200866142,-0.01987991179402265,-0.020902892112798933
2022-07-01 04:00:00,-0.0077618608675121175,-0.007613401446583536,-0.006793505518531858,-0.006916500928511804,-0.006689528448451695,-0.006807693236546265
2022-07-01 04:15:00,-0.0036586056351682614,-0.003297317842744691,-0.004084127824365775,-0.0040612065885822345,-0.0026005426923717974,-0.0014430314725654783
2022-07-01 04:30:00,0.002558562517989803,0.000796179043514682,0.001383199575287032,0.001593998668831199,0.0009637420490163363,0.0034405496069195175
2022-07-01 04:45:00,-0.008559131949947507,-0.006749524619928926,-0.006972688040761447,-0.006886753909940777,-0.007134611134776367,-0.006965592511381086
2022-07-01 05:00:00,0.003092343721890327,0.0029198249339645764,0.0020199663696097,0.0016945658327629737,0.001709257647830551,0.0018307508094724163
2022-07-01 05:15:00,0.003860106875830075,0.0037593099601877108,0.003440189322363479,0.0035880710696768086,0.0024106065966015586,0.0026445936816125275
2022-07-01 05:30:00,-0.0012508491955782138,-0.0008979432119722915,-0.0009847519566887834,-0.00031197282141215047,-0.0016556884566343284,-0.00011250137218573641
2022-07-01 05:45:00,-0.00035176382991485364,-0.0003061168240987355,-0.0010324593112615624,-0.00024068695360063066,-0.001770972125777755,-0.0013956292045681866
2022-07-01 06:00:00,0.0008384510456500615,0.0007298833570263669,0.0007539975217177181,0.000755710612368409,0.00043676091936974506,-0.0006698646946758166
2022-07-01 06:15:00,-0.0033095576644010297,-0.002370237527335795,-0.0024433881031227997,-0.001531118254142384,-0.004749414969978205,-0.0020950634233214997
2022-07-01 06:30:00,0.004032290768017527,0.003201713610453809,0.003928452835335657,0.003833906520812015,0.0020526279727747384,0.002075185966054185
2022-07-01 06:45:00,-0.00025272750201175883,-0.0007292588394262109,-0.0011144527260094573,-0.0004545127163233129,-0.0026388095590638705,-0.0019682501640588767
2022-07-01 07:00:00,-0.0012616382177722497,-8.268696897320403e-05,0.0003827838170898708,0.0006343170651234793,0.0004624392956323672,0.00017603427939587668
2022-07-01 07:15:00,0.011766863199445424,0.010322258697009814,0.010098314819975788,0.010296878237316212,0.0093566839266835,0.007674430523745743
2022-07-01 07:30:00,0.0032777466541532873,0.0029255374200306953,0.004003971392644802,0.0035384027053782454,0.003969236563374529,0.0024111424588856953
2022-07-01 07:45:00,0.002303661036929011,0.002170404444699972,0.0018200190092668973,0.0011643689322848214,0.0008470725602863495,0.0010637272952509025
2022-07-01 08:00:00,0.008292176612343632,0.007054898261243146,0.007206301498816465,0.006108100613057783,0.00765682725441148,0.009505734724713602
2022-07-01 08:15:00,-0.0027131193243963856,-0.002079455517754578,-0.0020723099477523146,-0.0014084976298290104,-0.0025473783604583328,-0.003616211281548202
2022-07-01 08:30:00,-0.008224536779321034,-0.008831812251911654,-0.00888123384719767,-0.007557032248984577,-0.007838117939315095,-0.005463995870426203
2022-07-01 08:45:00,-0.003592299259674876,-0.003874525052529589,-0.003972082739623465,-0.0035202001298494504,-0.0024577897904900538,-0.0020507352294716406
2022-07-01 09:00:00,-0.0016961935889668756,-0.0025738356292345165,-0.0015674753099169702,-0.0007930270687069617,-0.0020891738122348147,-0.0027054007085703636
2022-07-01 09:15:00,0.0036744782217095246,0.002745524050389683,0.003138470367421689,0.0032100681475397547,0.004461362455636538,0.0030451949156377767
2022-07-01 09:30:00,-0.005196385913122077,-0.004533613062466196,-0.0044433479428784796,-0.004030824578105234,-0.004909860149353205,-0.0034510157200863707
2022-07-01 09:45:00,-7.817735150005018e-05,0.0003127707073488828,0.0006005710813983518,0.0007195491309594639,-0.0016154340115800642,-0.0019251101648965114
2022-07-01 10:00:00,0.0018682096948128642,0.0017343854574322199,0.000617994071247247,-4.010565367402571e-05,0.001506100130764156,0.0012676111672588052
2022-07-01 10:15:00,-0.0010036321537253642,-0.0007018584130944407,-0.0006933278656240707,-0.0008535373689976544,-0.00020654703956066444,-0.00037499487411410317
2022-07-01 10:30:00,-0.01684805419756948,-0.015749915047582372,-0.015756320433672984,-0.01611909090153395,-0.01656942080345518,-0.015398851403813751
2022-07-01 10:45:00,-0.005642135990722042,-0.0035162722048766265,-0.0040205290675192264,-0.0038527464783368118,-0.004345046795847489,-0.0056051674609970525
2022-07-01 11:00:00,0.0037778667276685343,0.004119698451401461,0.004137432124528409,0.003865753374786732,0.0036002319152572734,0.0028605841001648007
2022-07-01 11:15:00,0.003887956246562551,0.002937866832475419,0.003050639014868973,0.0037295834318368747,0.003118793224923869,0.0031619654689256996
2022-07-01 11:30:00,-0.0014811857686684575,-0.001406665851680232,-0.0011983682813700458,1.6618612719806657e-05,-0.0007421450709238224,-0.0005490795881364489
2022-07-01 11:45:00,0.001073465636505818,0.0011532477088993288,0.0012528188760595235,0.0006945906322518634,0.0015510650447960728,0.0020618653827414292
2022-07-01 12:00:00,-9.514156509660669e-05,0.0003904451753876575,0.0005005212323874864,0.000898087250418698,0.0003906046411140676,0.0003283721716533138
2022-07-01 12:15:00,0.0005847932713147971,0.000383379122216115,0.00031049209829899345,0.0003418786573821612,0.0006338744885060841,0.0007140566482790282
2022-07-01 12:30:00,0.001529793800072409,0.0011602777898441776,0.0007830222992679067,0.0006844477850222317,0.0009986871695605688,0.0025856894470092035
2022-07-01 12:45:00,-0.005210684928550104,-0.004123836975649446,-0.004504114237417895,-0.0037887220896780024,-0.005231193000144997,-0.0034566742127509127
2022-07-01 13:00:00,0.0016945898669078953,0.0016216636533558505,0.002065160385628724,0.00223165771433528,0.0031688872734072604,0.002044322963687759
2022-07-01 13:15:00,0.0013151301899294587,0.0019215496950493946,0.0024648218815722356,0.0034451143152417546,0.0030643536029523787,0.0003880499729237142
2022-07-01 13:30:00,0.008653961104097548,0.007772637911253471,0.00773195372537908,0.00718698067490743,0.009724192848825242,0.009958058133050915
2022-07-01 13:45:00,0.0017852746107233023,0.000677203797195003,0.0015091524509102784,0.001459425793706661,0.0012766139576588708,-0.0007174412011339517
2022-07-01 14:00:00,-0.00924720022906179,-0.008557062111615535,-0.008795783713982864,-0.008659949814821839,-0.009119301456579666,-0.007390003749527566
2022-07-01 14:15:00,-0.00403234469645234,-0.004472507498730676,-0.0045570284975870665,-0.004651833153367443,-0.004700463622748265,-0.002485368687775118
2022-07-01 14:30:00,0.002048929462461811,0.0023763768832436613,0.0028436757229376637,0.002224864743623336,0.0033467436235597443,0.0022326461413679204
2022-07-01 14:45:00,0.001957714870863424,0.0023737799600472916,0.0017535399890699066,0.001976037444871964,0.0016450062349485648,0.002554595494185969
2022-07-01 15:00:00,0.0010842980941096346,0.00173880120924294,0.0020912499236734323,0.0025795254617540274,0.0023031985003847356,0.0013414933688540853
2022-07-01 15:15:00,-0.0032211424287969435,-0.0036011203935643913,-0.003261410759428704,-0.0026179225335160577,-0.0034821204133052073,-0.0014810403597219383
2022-07-01 15:30:00,0.0010918936996357482,0.0011203020402649718,0.0007089300665091688,0.0013758099673518904,0.0001407270981514844,-0.000574093475429382
2022-07-01 15:45:00,-0.00288492713238722,-0.0031022689132906693,-0.0032285543148847014,-0.002747230277572849,-0.0021034658332368377,-0.0028074662011790003
2022-07-01 16:00:00,0.003129227085647649,0.002895783329690386,0.0029879247000208398,0.0035823622917046175,0.005707804726926488,0.0035490102332891792
2022-07-01 16:15:00,0.006201881828447838,0.005456864512342572,0.005582557285207904,0.005118055069745779,0.0057507100116589846,0.005645135733414958
2022-07-01 16:30:00,-0.0009451495683813092,-0.00015429194504627163,-0.0002004275465780748,-0.0005084131329048314,-0.0007730378925438433,-0.0015943774008630636
2022-07-01 16:45:00,-0.001669670626646684,-0.0012742407434017072,-0.0011937293531368057,-0.001450131963331994,-0.0015108665285403773,-0.0014610656388573577
2022-07-01 17:00:00,0.0044479263734595546,0.005208492048641131,0.004285633224461529,0.003974140626137932,0.0034602304278911044,0.003039726781908699
2022-07-01 17:15:00,0.0007009088832138706,0.00035674857535556717,0.0005105043920054324,0.00013155908094531515,0.0006601776637751613,0.0005879379373418438
2022-07-01 17:30:00,0.004189172243993266,0.002565606207386057,0.0028213329727610776,0.0030033978713867237,0.0038911873132313323,0.004182442792879046
2022-07-01 17:45:00,0.0023409614163193947,0.006310388402305787,0.0047720074082223595,0.0027522718885542425,0.0016896956630123663,0.0007918952350688356
2022-07-01 18:00:00,-0.0020064658413991607,-0.0030119782164136077,-0.002971364669491677,-0.00255642860600974,-0.0022691129278637544,-0.0016885115080188184
2022-07-01 18:15:00,0.0014116046330888805,0.0010150223012284968,0.0013747144426699924,0.000998797799371123,0.0026433566607251776,0.0016209366780839827
2022-07-01 18:30:00,-0.0011058486716910394,-0.0008409582494495369,-0.0007464524393692429,-0.0007618486686437762,-0.0014162389255094425,-0.0014571098527368905
2022-07-01 18:45:00,-0.0009968145917941193,-0.0005239906479353512,-0.0010525277272529173,-0.0006303433102583398,-0.0008344333370853592,-0.0009839373652791364
2022-07-01 19:00:00,0.0022662982022168396,0.003089203104389644,0.0034972219565289685,0.003942711190023493,0.0032777645662075347,0.0009286745546843716
2022-07-01 19:15:00,-0.006844547843374636,-0.005595921876474964,-0.005748013391990774,-0.00592631181433669,-0.006281938779383025,-0.007072583056388675
2022-07-01 19:30:00,0.0018150588673636152,0.0004523843022623453,0.0003603004864508525,0.00025635256096501343,0.001825113203889004,0.0010248844822002448
2022-07-01 19:45:00,0.0058344691741015016,0.00468840455377145,0.004909667935612021,0.004934465502792332,0.005631457617008879,0.004825401376440795
2022-07-01 20:00:00,0.006500345318816883,0.005949959972504859,0.006087255863486487,0.0051535095957924255,0.005739832642773176,0.004930498512245756
2022-07-01 20:15:00,0.009005898862354242,0.006349247582232239,0.005999054819781346,0.005335873410363866,0.007058665684599703,0.009009906096775398
2022-07-01 20:30:00,-0.007751807001639989,-0.005852296082083795,-0.005808684217272944,-0.006056832927310194,-0.006384481517258103,-0.007209883158381325
2022-07-01 20:45:00,-0.005215462236343002,-0.004136431638690674,-0.004144125572342563,-0.0033468124546066173,-0.0034692489002792503,-0.004538501253321212
2022-07-01 21:00:00,0.004688306237889162,0.004476680202880182,0.004212083504530188,0.004094364412755985,0.003793852311514441,0.004607258852578369
2022-07-01 21:15:00,-0.004433609371722167,-0.003887906877849912,-0.0036547975709426473,-0.004547929696763967,-0.004072434778713231,-0.0036346139277756203
2022-07-01 21:30:00,0.0004126738156274412,-0.0005328551799073048,-0.00041119146659675276,1.9189829026368024e-05,0.0006179470155574096,0.001297445229742649
2022-07-01 21:45:00,-0.006574040535050087,-0.005830021520966854,-0.0058127232364490215,-0.0056891480353553365,-0.004863773510021577,-0.004666999757115879
2022-07-01 22:00:00,-0.0034614327668149552,-0.0041964168168399625,-0.004475763181663108,-0.004374985294846071,-0.005263295279940562,-0.003955710641604876
2022-07-01 22:15:00,0.0010609869396161953,0.001530973342740822,0.0015467691030679905,0.0017940120873426765,0.0015608685175172185,0.0007223696575396333
2022-07-01 22:30:00,0.005624496965038413,0.005167303703147813,0.005096954634275325,0.006162673663936122,0.006086386806208103,0.00507391132006075
2022-07-01 22:45:00,-0.008721318229513263,-0.008237571924612561,-0.008683290046423089,-0.009011629521778962,-0.007844185731581878,-0.006426434961547086
2022-07-01 23:00:00,0.00491951725560602,0.005406250941857961,0.0061453783686959305,0.006886189762321786,0.006392767160354789,0.004433965533923224
2022-07-01 23:15:00,0.0031649556927322835,0.0030362048499650547,0.0029336921797028423,0.0031952306291907246,0.0022382326240446638,0.0024069270554692357
2022-07-01 23:30:00,0.00015341874592324033,1.343320472161944e-05,7.615422695614708e-05,0.00017777734654092695,-0.0008817270342856941,-8.514875230194468e-05
2022-07-01 23:45:00,-0.008931517194214105,-0.007424893051597527,-0.007710058321129515,-0.007424263264752019,-0.008954992214865504,-0.008959002553823201
2022-07-02 00:00:00,0.005013997361770532,0.003986472548894191,0.003917369875796418,0.003708376832295248,0.004096137073057527,0.003962908354789871
2022-07-02 00:15:00,0.00013549761232249744,0.0005777008026657347,0.001402621919968987,0.0007112462219730253,0.000618658473647793,-0.0009560401429821203
2022-07-02 00:30:00,0.001948143248589841,0.0026143517598714076,0.0016001763064753347,0.0015846870027889167,0.0028470710140291967,0.0017610955479377213
2022-07-02 00:45:00,-0.018623720977054503,-0.017081687665339608,-0.017021082045471266,-0.017942355479356173,-0.01613799466213541,-0.011983364757301145
2022-07-02 01:00:00,-0.0003534538258414149,0.0010895520534540961,0.00022042687141110736,0.001538388308835638,0.0022867190247185414,0.0009781431274439223
2022-07-02 01:15:00,0.006959052188412714,0.006973936280722473,0.007144134923928671,0.007186564848375899,0.007336194081064613,0.006795534768374996
2022-07-02 01:30:00,-0.0020049096815374016,-0.0019619306079433586,-0.002038383590927262,-0.001897137969880866,-0.0006785926668773219,-0.0012835070687424286
2022-07-02 01:45:00,-0.001576249196410395,-0.001963733397722205,-0.0017182721989890892,-0.001723590361649656,-0.0018142983514114045,-0.0012113056753468492
2022-07-02 02:00:00,0.0030963763461160274,0.0019913377075695044,0.003157863584330764,0.0041968817676473445,0.004461208839798593,0.003182585519113432
2022-07-02 02:15:00,-0.007039445451359036,-0.005681843265772556,-0.006096703374466628,-0.006144568872901521,-0.006890397167111508,-0.0061661431982829255
2022-07-02 02:30:00,-0.009403450238157822,-0.00889211747458313,-0.008899463685504457,-0.009517291904987974,-0.007862810250871922,-0.008082555285454903
2022-07-02 02:45:00,0.002157605852919643,0.0029183452092241416,0.0020501697348284348,0.0027565478419056544,0.0037624258768885225,0.0027296928429511704
2022-07-02 03:00:00,-0.0001044497884425771,-0.0008233671590007436,-0.0016766133863486937,-0.000594047912787427,-0.0006310514907204258,-0.0006473522313069351
2022-07-02 03:15:00,-0.002608907479144748,-0.0024378962205677257,-0.002963795930830965,-0.0028384680645331724,-0.0021105872211406845,-0.0013104640085025588
2022-07-02 03:30:00,-0.0014237060129790474,-0.001974012527328689,-0.001036250525148059,-0.0010882399026358105,-0.002093276946242769,-0.0021663630333391237
2022-07-02 03:45:00,-0.0005098152776263704,0.00015509481964587173,-0.00040017107937940973,-0.0006108882072936837,-0.0007002085710298307,0.00017505718217117154
2022-07-02 04:00:00,0.0024936180809230486,0.0024262498106762042,0.0023824390976871015,0.0026825122361195785,0.0015535470646487397,0.0012387010783497109
2022-07-02 04:15:00,0.0038634192993169526,0.0033955540180729145,0.004304894126899511,0.004849049360059621,0.003685106979016565,0.003441016721598512
2022-07-02 04:30:00,0.0009541439985905117,0.001172293012394459,0.0011190055362277505,0.0013545872743778674,0.0013547459175222642,0.0013481927287848398
2022-07-02 04:45:00,-0.0006813562533137963,-0.0006751706390884463,-0.0011388477120701996,-0.0010308105132975736,-0.0015358987148685603,-0.000742966098540727
2022-07-02 05:00:00,0.004526336625087052,0.004731459131817528,0.004604900219286538,0.004343430731107208,0.005301414232903026,0.0034957712211647896
2022-07-02 05:15:00,0.00017866258026199455,-7.433200737674717e-05,-0.00014978114012286688,0.00017782030868536013,0.0012674191871095786,0.0005261444736212837
2022-07-02 05:30:00,-0.00276313376259457,-0.002178638757345059,-0.0023457888183076353,-0.0021355551063551746,-0.0017085497102368077,-0.0019932117383463627
2022-07-02 05:45:00,0.0007018973843241525,0.0006556237349949305,0.00023893506190647397,0.0002444392391576239,-0.0001259274174255917,0.0003651395308511278
2022-07-02 06:00:00,0.00396418182332416,0.004079699682036385,0.004495220779862238,0.004499129129829193,0.003746211971691478,0.0021849441680495884
2022-07-02 06:15:00,-0.0033494919932276906,-0.003292891501632803,-0.003270870115707484,-0.003373306285052427,-0.0032179801942496928,-0.0017933182812082012
2022-07-02 06:30:00,-0.0020849633843988856,-0.002699181044840445,-0.0031121491686919574,-0.0032695291847757275,-0.003558007411213169,-0.0024481033740595495
2022-07-02 06:45:00,0.0021861786511289893,0.0014345229738526666,0.0018506213997689354,0.0017819700271738525,0.0020495181038663337,0.0018366908143174164
2022-07-02 07:00:00,0.002062068449472439,0.0024193120172518417,0.0023321938707888483,0.0017205146320113471,0.0022295957993057175,0.0009272606650505013
2022-07-02 07:15:00,0.000658188716662419,0.0006700797308022494,0.0005089231346770933,0.0006117066761103897,0.0017115953911330034,0.0002394196101642924
2022-07-02 07:30:00,-0.0025878286889194366,-0.002198796851768527,-0.002364918596694733,-0.0022813203977397312,-0.0026285072898235553,-0.0019702084085589638
2022-07-02 07:45:00,-0.0028922646222808057,-0.0030774193584588625,-0.003686453289670131,-0.0033193060324063907,-0.003236278425191955,-0.0029065457152326725
2022-07-02 08:00:00,0.0033947257675768124,0.0037607758808545755,0.004096530161605984,0.0035026412600161205,0.004232086791028987,0.0029714423280087217
2022-07-02 08:15:00,0.00050422965948482,0.00018239418667481303,-0.0001344471219263891,0.0005878982125772299,0.0014085423694386709,0.0007720522122547817
2022-07-02 08:30:00,-0.005771420076083756,-0.005406758968774831,-0.0048453207471396776,-0.004275211518195043,-0.0044086225861383055,-0.004468781365708056
2022-07-02 08:45:00,-0.0014679689223506295,-0.001142491114366527,-0.0013301307923495268,-0.0007150367491502563,-0.0015559761838439394,-0.0003891522805080812
2022-07-02 09:00:00,0.005168470873035309,0.004953398399391453,0.0044940541917002355,0.004672074163197517,0.005846290952010788,0.004364886862064576
2022-07-02 09:15:00,-0.012080375665511262,-0.011957398962921546,-0.011708922478180799,-0.011483273192759028,-0.011876810665596102,-0.010318891804119565
2022-07-02 09:30:00,0.003979149780019105,0.004728072462118204,0.004230941937363414,0.004138222005383319,0.0036074060669316443,0.002710272429450492
2022-07-02 09:45:00,0.007866346038225823,0.007858881915012118,0.007089438782273106,0.006704669224960015,0.007183419096879098,0.006302591542085392
2022-07-02 10:00:00,-4.104142037189744e-05,-0.0005291614550296171,-0.0004524375177401666,-0.00018808331555502056,-0.0004508575172271964,-0.0003982332119481638
2022-07-02 10:15:00,-0.001357723147280072,-0.00092087345541996,-0.0013305781516879792,-0.0012489901342418077,-0.001557983432106617,-0.0015547497832750605
2022-07-02 10:30:00,0.007749692419159177,0.006356138554313501,0.006232980151474055,0.006220806585451584,0.007714888427787855,0.006163414053532158
2022-07-02 10:45:00,0.0005189152650524621,0.001262240167977019,0.0014192520122473515,0.0011105160843061066,0.00021026058067996872,0.0007246044876620343
2022-07-02 11:00:00,-0.0010498915963187913,-0.0007340793299365839,-0.0007215669132270651,-4.7689542153364707e-05,-0.0007290758873116609,-0.0007570155594502245
2022-07-02 11:15:00,-0.00036746161411702836,-0.0009659596279879421,-0.0005501544500942105,-0.00045057032299723027,-0.00016925697343026438,-4.028190662998026e-05
2022-07-02 11:30:00,-0.002136355157308582,-0.0025545626061941012,-0.0023310149241282975,-0.0029983921175756947,-0.0014054288621172051,-0.0015888149559942417
2022-07-02 11:45:00,0.0011590289516940468,0.0010374167834736505,0.0006226719964105177,0.0005669146795624592,0.0010982777693848433,0.0007932685010362353
2022-07-02 12:00:00,0.0043332374252568985,0.004123284598421248,0.0039987825340938015,0.004520222480573472,0.0042294759338874464,0.0036755639490385537
2022-07-02 12:15:00,-0.0019150636838824316,-0.0022695605055350647,-0.0023117452343647807,-0.002445409872370576,-0.00285790441996923,-0.002018233682242333
2022-07-02 12:30:00,0.0111924881616322,0.009329076068629722,0.009032210964266162,0.010125318092323657,0.008838964469515077,0.010304298129752157
2022-07-02 12:45:00,-0.0016220076277082736,-0.001778402483303657,-0.001446423206864515,-0.0007530469030395799,-0.0011749037170146516,-0.0018501870096930963
2022-07-02 13:00:00,-0.006179481816688148,-0.004727192687756284,-0.004931758027925764,-0.004904289587033517,-0.0066053055294679145,-0.005791389664324897
2022-07-02 13:15:00,-3.215036672634852e-05,0.00010801230475828651,7.319339042803334e-05,-8.871976711787457e-05,9.538102419429638e-06,0.0005311521183034059
2022-07-02 13:30:00,-0.001180768762037802,-0.001129846416948476,-0.0015062919560108823,-0.002010752963997593,-0.0012708975074985306,-0.0011180170941301822
2022-07-02 13:45:00,0.0015807767737069144,0.0012412929645406366,0.0012860081170033505,0.0013556825010414767,0.0016102534416741058,0.0007919110272278593
2022-07-02 14:00:00,0.000299606672963592,0.0008779058074399108,0.0011230413760468356,0.0007818822665874954,0.0015581422002951169,0.0011060864064605079
2022-07-02 14:15:00,0.0031241625977368108,0.0032418760301156247,0.0033864659304342565,0.0036004801877736613,0.003739305823667947,0.002785826502973055
2022-07-02 14:30:00,0.0010517967791589475,0.0011375221522145862,0.0017943187172227112,0.00160209922980687,0.0006547652086856613,0.0015465407749715987
2022-07-02 14:45:00,-0.004649180694433033,-0.004577704546155452,-0.004598584998548142,-0.004157789663310116,-0.00486261128898848,-0.003988083294811322
2022-07-02 15:00:00,-0.0028979770030752566,-0.0029405228816124468,-0.0020204223013655927,-0.002610330399406563,-0.0050208563036667625,-0.002388806970745116
2022-07-02 15:15:00,-0.005108378396968543,-0.005476402807118172,-0.004938858304806987,-0.004996003294134044,-0.004975725674484126,-0.004840294135460086
2022-07-02 15:30:00,0.0018008324499278576,0.0022483962420040255,0.0022784033066154076,0.0022653545342061583,0.00228965206186205,0.0011424079540952906
2022-07-02 15:45:00,0.0028953044793804507,0.0024364522853463485,0.002029178940600215,0.0024345472231546024,0.0018730240947477904,0.0023646392324736224
